"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"Telegram","5","3200","5060435968","139022336","290275328","59008","C:\Program Files\WindowsApps\TelegramMessengerLLP.TelegramDesktop_2.7.2.0_x64__t4vj0pshhgkwm\Telegram.exe","""C:\Program Files\WindowsApps\TelegramMessengerLLP.TelegramDesktop_2.7.2.0_x64__t4vj0pshhgkwm\Telegram.exe"" ","System.Diagnostics.Process (explorer)","Telegram FZ-LLC","405.703125","2.7.2.0","2.7.2.0","Telegram Desktop","Telegram Desktop","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4156","8",,"False","2021/06/13 23:28:29",,"5164",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","59008","59008","290275328","290275328","818672","818672","309870592","309870592","229531648","229531648","5393207296","1098240000","True","Normal","290275328","290275328","Telegram","255","5",,"System.Diagnostics.ProcessThreadCollection","3200","5060435968","765468672","False",,,,"139022336","139022336",,"System.Diagnostics.ProcessModule (Telegram.exe)","00:02:30.5781250","00:06:45.7031250","00:04:15.1250000","264726","Telegram (1236555)","True",,
"TextInputHost","5","930","2238193180672","68071424","30490624","36840","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe"" -ServerName:InputApp.AppX9jnwykgrccxc8by3hsrsh07r423xzvav.mca",,"Microsoft Corporation","93.140625","2001.22012.0.2020","2001.22012.0.2020","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4152","8",,"False","2021/06/13 23:15:33",,"12072",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","36840","36840","30490624","30490624","856208","856208","34955264","34955264","88207360","88207360","2238240665600","562704384","True","Normal","30490624","30490624","TextInputHost","255","5",,"System.Diagnostics.ProcessThreadCollection","930","2238193180672","515219456","False",,,,"68071424","68071424",,"System.Diagnostics.ProcessModule (TextInputHost.exe)","00:00:34.4375000","00:01:33.1406250","00:00:58.7031250","132398","Microsoft Text Input Application","True",,
"tv_w32","5","202","104411136","9023488","2510848","12832",,,,,,,,,,"Process",,,"8",,,,,"11208",".",,,,"12832","12832","2510848","2510848","149000","149000","3108864","3108864","10080256","10080256","110964736","110964736",,,"2510848","2510848","tv_w32",,"5",,"System.Diagnostics.ProcessThreadCollection","202","104411136","104411136","False",,,,"9023488","9023488",,,,,,"0","","True",,
"tv_x64","5","185","2203429122048","8699904","2002944","11000",,,,,,,,,,"Process",,,"8",,,,,"10092",".",,,,"11000","11000","2002944","2002944","156848","156848","2453504","2453504","9859072","9859072","2203434364928","116142080",,,"2002944","2002944","tv_x64",,"5",,"System.Diagnostics.ProcessThreadCollection","185","2203429122048","110899200","False",,,,"8699904","8699904",,,,,,"0","","True",,
"unsecapp","0","125","2203388891136","7794688","1748992","8560",,,,,,,,,,"Process",,,"8",,,,,"5648",".",,,,"8560","8560","1748992","1748992","68608","68608","1908736","1908736","8257536","8257536","2203391012864","72790016",,,"1748992","1748992","unsecapp",,"0",,"System.Diagnostics.ProcessThreadCollection","125","2203388891136","70668288","False",,,,"7794688","7794688",,,,,,"0","","True",,
"UserOOBEBroker","5","123","2203415425024","9285632","2207744","9784","C:\Windows\System32\oobe\UserOOBEBroker.exe","C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding",,"Microsoft Corporation","0.46875","10.0.19041.746 (WinBuild.160101.0800)","10.0.19041.746","User OOBE Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5828","8",,"False","2021/06/13 23:24:15",,"18744",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9784","9784","2207744","2207744","121888","121888","2236416","2236416","9441280","9441280","2203417530368","99307520","True","Normal","2207744","2207744","UserOOBEBroker","255","5",,"System.Diagnostics.ProcessThreadCollection","123","2203415425024","97202176","False",,,,"9285632","9285632",,"System.Diagnostics.ProcessModule (UserOOBEBroker.exe)","00:00:00.2656250","00:00:00.4687500","00:00:00.2031250","0","","True",,
"Video.UI","5","688","2203889291264","2117632","19148800","39024","C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.21021.10311.0_x64__8wekyb3d8bbwe\Video.UI.exe","""C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.21021.10311.0_x64__8wekyb3d8bbwe\Video.UI.exe"" -ServerName:Microsoft.ZuneVideo.AppX758ya5sqdjd98rx6z7g95nw6jy7bqx9y.mca",,"Microsoft Corporation","0.53125","10.21021.1031.00000","10.21021.103100000-21021","Video Application","Entertainment Platform","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3376","8",,"False","2021/06/14 0:31:08",,"3268",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","39024","39024","19148800","19148800","592768","592768","20480000","20480000","61771776","61771776","2203898728448","580505600","True","Normal","19148800","19148800","Video.UI","255","5",,"System.Diagnostics.ProcessThreadCollection","688","2203889291264","571068416","False",,,,"2117632","2117632",,"System.Diagnostics.ProcessModule (Video.UI.exe)","00:00:00.2812500","00:00:00.5312500","00:00:00.2500000","0","","True",,
"vmnat","0","126","71720960","6365184","2838528","12152",,,,,,,,,,"Process",,,"8",,,,,"4412",".",,,,"12152","12152","2838528","2838528","71416","71416","3354624","3354624","7708672","7708672","76066816","76066816",,,"2838528","2838528","vmnat",,"0",,"System.Diagnostics.ProcessThreadCollection","126","71720960","71720960","False",,,,"6365184","6365184",,,,,,"0","","True",,
"vmnetdhcp","0","82","66093056","5189632","7995392","8352",,,,,,,,,,"Process",,,"8",,,,,"4404",".",,,,"8352","8352","7995392","7995392","52800","52800","8286208","8286208","12189696","12189696","71335936","71335936",,,"7995392","7995392","vmnetdhcp",,"0",,"System.Diagnostics.ProcessThreadCollection","82","66093056","66093056","False",,,,"5189632","5189632",,,,,,"0","","True",,
"vmware-authd","0","328","130088960","12632064","10432512","17880",,,,,,,,,,"Process",,,"8",,,,,"5032",".",,,,"17880","17880","10432512","10432512","174400","174400","10948608","10948608","16936960","16936960","137916416","137916416",,,"10432512","10432512","vmware-authd",,"0",,"System.Diagnostics.ProcessThreadCollection","328","130088960","130088960","False",,,,"12632064","12632064",,,,,,"0","","True",,
"vmware-hostd","0","477","208338944","33083392","36261888","35800",,,,,,,,,,"Process",,,"8",,,,,"7084",".",,,,"35800","35800","36261888","36261888","269960","269960","37228544","37228544","55889920","55889920","214892544","214892544",,,"36261888","36261888","vmware-hostd",,"0",,"System.Diagnostics.ProcessThreadCollection","477","208338944","208338944","False",,,,"33083392","33083392",,,,,,"0","","True",,
"vmware-tray","5","192","135651328","10924032","3719168","17432","E:\vmware\vmware-tray.exe","""E:\vmware\vmware-tray.exe"" ",,"VMware, Inc.","0.078125","15.5.0 build-14665864","15.5.0 build-14665864","VMware Tray Process","VMware Workstation","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5668","8",,"False","2021/06/13 23:15:59",,"7256",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17432","17432","3719168","3719168","198536","198536","3952640","3952640","11988992","11988992","139583488","139583488","True","Normal","3719168","3719168","vmware-tray","255","5",,"System.Diagnostics.ProcessThreadCollection","192","135651328","135651328","False",,,,"10924032","10924032",,"System.Diagnostics.ProcessModule (vmware-tray.exe)","00:00:00.0312500","00:00:00.0781250","00:00:00.0468750","0","","True",,
"vmware-usbarbitrator64","0","230","2203423113216","10297344","3026944","13736",,,,,,,,,,"Process",,,"8",,,,,"4960",".",,,,"13736","13736","3026944","3026944","139192","139192","3096576","3096576","11943936","11943936","2203429404672","111181824",,,"3026944","3026944","vmware-usbarbitrator64",,"0",,"System.Diagnostics.ProcessThreadCollection","230","2203423113216","104890368","False",,,,"10297344","10297344",,,,,,"0","","True",,
"WeChat","5","1358","591118336","103182336","84611072","78728","C:\Program Files (x86)\Tencent\WeChat\WeChat.exe","""C:\Program Files (x86)\Tencent\WeChat\WeChat.exe"" -autorun","System.Diagnostics.Process (explorer)","Tencent","934.5","3.2.1.0","3.2.1.0","WeChat","WeChat","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5288","8",,"False","2021/06/13 23:15:52",,"7796",".","109002752","107794432","System.Diagnostics.ProcessModuleCollection","78728","78728","84611072","84611072","861408","861408","155557888","155557888","195850240","195850240","605118464","605118464","True","Normal","84611072","84611072","WeChat","255","5",,"System.Diagnostics.ProcessThreadCollection","1358","591118336","591118336","False",,,,"103182336","103182336",,"System.Diagnostics.ProcessModule (WeChat.exe)","00:04:13.7187500","00:15:34.5000000","00:11:20.7812500","328198","WeChat","True",,
"WeChat","5","348","348299264","20430848","37842944","22584","C:\Program Files (x86)\Tencent\WeChat\WeChat.exe","""C:\Program Files (x86)\Tencent\WeChat\WeChat.exe"" --type=gpu-process --channel=""7796.0.396357978\1099420514"" --mojo-application-channel-token=57C142ABC80B3744D743F41163104473 --lang=zh-CN --locales-dir-path=""C:\Users\euewrqe\AppData\Roaming\Tencent\WeChat\All Users\CefResources\2589\locales"" --log-file=""C:\Program Files (x86)\Tencent\WeChat\debug.log"" --resources-dir-path=""C:\Users\euewrqe\AppData\Roaming\Tencent\WeChat\All Users\CefResources\2589"" --supports-dual-gpus=false --gpu-driver-bug-workarounds=5,14,18,31,48,56 --gpu-vendor-id=0x8086 --gpu-device-id=0x191b --gpu-driver-vendor=""Intel Corporation"" --gpu-driver-version=22.20.16.4771 --gpu-driver-date=8-13-2017 --gpu-secondary-vendor-ids=0x10de --gpu-secondary-device-ids=0x139b --lang=zh-CN --locales-dir-path=""C:\Users\euewrqe\AppData\Roaming\Tencent\WeChat\All Users\CefResources\2589\locales"" --log-file=""C:\Program Files (x86)\Tencent\WeChat\debug.log"" --resources-dir-path=""C:\Users\euewrqe\AppData\Roaming\Tencent\WeChat\All Users\CefResources\2589"" --mojo-platform-channel-handle=2624 --ignored="" --type=renderer "" /prefetch:2","System.Diagnostics.Process (WeChat)","Tencent","0.28125","3.2.1.0","3.2.1.0","WeChat","WeChat","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6048","8",,"False","2021/06/13 23:15:55",,"9436",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","22584","22584","37842944","37842944","562328","562328","78159872","78159872","56795136","56795136","379568128","379568128","True","Normal","37842944","37842944","WeChat","255","5",,"System.Diagnostics.ProcessThreadCollection","348","348299264","348299264","False",,,,"20430848","20430848",,"System.Diagnostics.ProcessModule (WeChat.exe)","00:00:00.1718750","00:00:00.2812500","00:00:00.1093750","0","","True",,
"WeChatApp","5","893","671502336","68718592","95944704","61192","C:\Program Files (x86)\Tencent\WeChat\WeChatApp.exe","""C:\Program Files (x86)\Tencent\WeChat\WeChatApp.exe"" --applet_init_config=""{\""appId\"":\""preload_1623593806013_0\"",\""appVersion\"":0,\""brandName\"":\""\"",\""clientVersion\"":1661075868,\""debugType\"":0,\""deviceType\"":\""Windows+10+x64\"",\""iconUrl\"":\""\"",\""isMiniGame\"":false,\""isNativeView\"":false,\""isPreload\"":true,\""isTest\"":false,\""moduleListInfo\"":\""\"",\""orientation\"":\""\"",\""originalFlag\"":0,\""originalRedirectUrl\"":\""\"",\""productId\"":1000,\""referrer\"":{\""agentId\"":\""\"",\""appId\"":\""\"",\""launchScene\"":10086,\""sourceType\"":0},\""remote_debug_endpoint\"":\""\"",\""shareKey\"":\""\"",\""shareName\"":\""\"",\""uin\"":\""1721825124\"",\""username\"":\""\"",\""versionState\"":0,\""wxIconUrl\"":\""\""}"" --applet_init_config_ex=""{\""clientJsExtInfo\"":\""\"",\""commonJsInfo\"":\""\"",\""dataPath\"":\""C:\\Users\\euewrqe\\Documents\\WeChat Files\\wxid_7fmeqhght6ta21\\Applet\\\\\"",\""enterPath\"":\""\"",\""extraData\"":\""\"",\""logPath\"":\""C:\\Users\\euewrqe\\AppData\\Roaming\\Tencent\\WeChat\\log\\\\\"",\""messageExtraData\"":\""\"",\""nickName\"":\""\"",\""openapiInvokeData\"":\""\"",\""operationInfo\"":\""\"",\""pkgDirPath\"":\""\"",\""privateExtraData\"":\""\"",\""publicPkgDirPath\"":\""C:\\Users\\euewrqe\\Documents\\WeChat Files\\Applet\\publicLib\\317\\clientPublicLib.wxapkg\"",\""publicVer\"":317,\""signature\"":\""\"",\""tmpPath\"":\""\"",\""transitiveData\"":\""\"",\""url\"":\""\"",\""wxNickName\"":\""\""}""","System.Diagnostics.Process (WeChat)","The Tencent Authors","13.46875","1.0.8.28","3.2.1.1000","Mini Programs","Mini Programs","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5528","8",,"False","2021/06/13 23:16:46",,"14956",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","61192","61192","95944704","95944704","767976","767976","168833024","168833024","161120256","161120256","731652096","731652096","True","Normal","95944704","95944704","WeChatApp","255","5",,"System.Diagnostics.ProcessThreadCollection","893","671502336","671502336","False",,,,"68718592","68718592",,"System.Diagnostics.ProcessModule (WeChatApp.exe)","00:00:06.7656250","00:00:13.4687500","00:00:06.7031250","0","","True",,
"wininit","0","172","2203388293120","7069696","1781760","11512",,,,,,,,,,"Process",,,"13",,,,,"816",".",,,,"11512","11512","1781760","1781760","79560","79560","2355200","2355200","8347648","8347648","2203400486912","82264064",,,"1781760","1781760","wininit",,"0",,"System.Diagnostics.ProcessThreadCollection","172","2203388293120","70070272","False",,,,"7069696","7069696",,,,,,"0","","True",,
"winlogon","5","283","2203429187584","17489920","3129344","13960",,,,,,,,,,"Process",,,"13",,,,,"16516",".",,,,"13960","13960","3129344","3129344","159840","159840","5083136","5083136","26460160","26460160","2203438387200","120164352",,,"3129344","3129344","winlogon",,"5",,"System.Diagnostics.ProcessThreadCollection","283","2203429187584","110964736","False",,,,"17489920","17489920",,,,,,"0","","True",,
"WinStore.App","5","550","5131964416","2125824","18362368","39600","C:\Program Files\WindowsApps\Microsoft.WindowsStore_12104.1001.1.0_x64__8wekyb3d8bbwe\WinStore.App.exe","""C:\Program Files\WindowsApps\Microsoft.WindowsStore_12104.1001.1.0_x64__8wekyb3d8bbwe\WinStore.App.exe"" -ServerName:App.AppXc75wvwned5vhz4xyxxecvgdjhdkgsdza.mca",,"Microsoft Corporation","0.328125","12104.1001.1.0","12104.1001.1.0","Store","Windows Store","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5480","8",,"False","2021/06/13 23:21:34",,"17856",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","39600","39600","18362368","18362368","586832","586832","19640320","19640320","64839680","64839680","5136158720","841191424","True","Normal","18362368","18362368","WinStore.App","255","5",,"System.Diagnostics.ProcessThreadCollection","550","5131964416","836997120","False",,,,"2125824","2125824",,"System.Diagnostics.ProcessModule (WinStore.App.exe)","00:00:00.1718750","00:00:00.3281250","00:00:00.1562500","395396","Microsoft Store","False",,
"wlanext","0","76","2203376926720","4784128","1015808","6384",,,,,,,,,,"Process",,,"8",,,,,"5200",".",,,,"6384","6384","1015808","1015808","48296","48296","1191936","1191936","5423104","5423104","2203380072448","61849600",,,"1015808","1015808","wlanext",,"0",,"System.Diagnostics.ProcessThreadCollection","76","2203376926720","58703872","False",,,,"4784128","4784128",,,,,,"0","","True",,
"WmiPrvSE","0","169","2203399811072","11550720","4554752","10872",,,,,,,,,,"Process",,,"8",,,,,"2032",".",,,,"10872","10872","4554752","4554752","79472","79472","4980736","4980736","11829248","11829248","2203401490432","83267584",,,"4554752","4554752","WmiPrvSE",,"0",,"System.Diagnostics.ProcessThreadCollection","169","2203399811072","81588224","False",,,,"11550720","11550720",,,,,,"0","","True",,
"WUDFHost","0","204","2203381956608","4968448","1458176","7048",,,,,,,,,,"Process",,,"8",,,,,"1016",".",,,,"7048","7048","1458176","1458176","52320","52320","1646592","1646592","5885952","5885952","2203385102336","66879488",,,"1458176","1458176","WUDFHost",,"0",,"System.Diagnostics.ProcessThreadCollection","204","2203381956608","63733760","False",,,,"4968448","4968448",,,,,,"0","","True",,
